title,content,source,originallink,official_label,label_reason
"AWS, 한국에 베팅하다","단일 글로벌 클라우드 사업자가 한국에 공식 발표한 투자 중 사상 최대 규모다. 글로벌 AI 인프라 전쟁의... 2017년 서울 리전을 개설하며 국내 클라우드 시장에 본격 진출했고, 삼성전자·LG전자·현대자동차 등 주요...",www.econovill.com,https://www.econovill.com/news/articleView.html?idxno=735995,1,공식 쿼리 기반: www.econovill.com
바브엘만데브 해협: 이란이 봉쇄 위협하는 또 다른 핵심 해운로,"이란 혁명수비대(IRGC)와 연계된 '타스님 뉴스'는 이란 군 소식통을 인용해 ""바브엘만데브 해협은 전략적... 미국 에너지관리청(EIA)에 따르면 중동과 아시아 국가에서 생산돼 서방으로 향하는 석유 약 500만 배럴이 매일 이...",www.bbc.com,https://www.bbc.com/korean/articles/cddqevervnzo?xtor=AL-73-%5Bpartner%5D-%5Bnaver%5D-%5Bheadline%5D-%5Bkorean%5D-%5Bbizdev%5D-%5Bisapi%5D,0,비공식 쿼리 기반: www.bbc.com
HD현대중 하청 성과급 갈등…17명 '진정' 제기,"8일 고용노동부 울산지청에 따르면 HD현대중공업 하청 소속 근로자 17명은 작년 성과급을 정당하게 받지... 제외됐다고 주장하고 있다. 노동부 울산지청 관계자는 ""금속노조에 소속된 현대중공업사내하청지회에서...",www.iusm.co.kr,https://www.iusm.co.kr/news/articleView.html?idxno=1061518,0,비공식 쿼리 기반: www.iusm.co.kr
[정치家] 송미령 농림축산식품부 장관 ㅣ 비료·물가·방역 총력 대응…...,"그는 계획 발표 전 마사회에 준비 필요성을 전달했으며, 앞으로 마사회, 국토교통부, 농식품부 등 여러 기관이 협력해 진행할 것이라고 설명했다. 설탕부담금 도입에 대해서는 국회에 발의된 국민건강증진법 개정안이...",www.cbci.co.kr,https://www.cbci.co.kr/news/articleView.html?idxno=566385,1,공식 쿼리 기반: www.cbci.co.kr
"희귀·필수의약품센터 통한 '희귀난치질환 약', 이달부터 관·부가세 면...",식품의약품안전처와 희귀·필수의약품센터는 이달 1일부터 희귀·필수의약품센터에서 수입해 공급하는... 공지·공고에서 확인 가능하다. 희귀난치질환 환자는 해외에서 자가치료용으로 직접 구매하는 의약품에 대해...,www.koreahealthlog.com,https://www.koreahealthlog.com/news/articleView.html?idxno=56561,1,공식 쿼리 기반: www.koreahealthlog.com
배당도 받고 세금혜택도 누리고…올해부터 고배당 분리과세 도입,"아울러, 고배당 분리과세 신청서 서식이 확정되는 대로 국세청 누리집에 공지하고, 종합소득세 신고 안내 시에도 유튜브 등 다양한 채널로 새로운 제도를 안내한다. 국세청은 ""국민 체감을 국정의 최우선 가치로 삼은...",www.korea.kr,https://www.korea.kr/news/policyNewsView.do?newsId=148960552&call_from=naver_news,1,공식 도메인 확정: www.korea.kr
현대차 신산업 육성…새만금 대규모 투자 추진,"[앵커] 현대차그룹이 새만금에 대규모 투자를 준비하고 있습니다. 공식 발표에 앞서 정부 측과 최종 조율... 밝힌 현대차그룹. 사업 계획도 구체적이었습니다. [정의선/현대자동차그룹 회장 : ""국내 투자의 핵심은 국내 AI...",news.kbs.co.kr,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8491481&ref=A,1,공식 쿼리 기반: news.kbs.co.kr
유아인·싸이·박나래·MC몽…연예계 대리처방 왜 반복되나,바쁜 스케줄·사생활 노출 우려로 매니저 대리처방 업계에서는 연예계 대리처방이 반복되는 배경으로... 그러면서 “초범이면 실형까지 가는 경우는 드물지만 수년간 이어지고 유명인이라는 점은 불리하게 작용할 수...,www.edaily.co.kr,http://www.edaily.co.kr/news/newspath.asp?newsid=03522726645322968,0,비공식 쿼리 기반: www.edaily.co.kr
삼성·SK '배당 잔치'… 광주·전남 상장사 '배당 가뭄',"22일 금융감독원 전자공시시스템(DART) 등에 따르면, 메모리 반도체 슈퍼 사이클을 맞은 삼성전자와... 가장 파격적인 배당금 상승을 예고한 상장주는 한국전력공사다. 한전은 지난 2024년 8조3647억원이었던...",www.jnilbo.com,https://www.jnilbo.com/news/articleView.html?idxno=90000027284,1,공식 쿼리 기반: www.jnilbo.com
"[더벨][유증&디테일] 클로봇, 저조한 최대주주 참여율 '흥행 변수'","클로봇 최대주주의 저조한 유상증자 참여율이 흥행 변수가 될 전망이다. 최대주주가 배정된 물량 중... 것이라는 관측도 나온다. 이와 관련해 김창구 대표는 ""대표이사가 밝힌 10억원 참여 계획 자체가 회사의 성장...",www.thebell.co.kr,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202604051927229280108582,0,비공식 쿼리 기반: www.thebell.co.kr
민주당 목포시장 경선 앞두고 공방 격화… 이호균 의혹 부인·고발 대응,"아울러 ""확인되지 않은 의혹과 익명 제보, 검증되지 않은 보도가 결합된 상황""이라고 지적하며 ""관련 사안에 대해 대응을 이어가겠다""고 덧붙였다. 경선을 앞둔 시점에서 의혹 제기와 반박, 법적 대응이 맞물리면서 지역...",www.newscj.com,https://www.newscj.com/news/articleView.html?idxno=3391327,0,비공식 쿼리 기반: www.newscj.com
HDC “공정위 171억 과징금 유감…법적 절차로 소명할 것”,"판단한 공정거래위원회의 이번 결정에 대해 심히 유감”이라고 언급했다. 이어 “용산민자역사는 개점 초기 대규모 공실로 폐점 위기를 겪었으며, 이로 인해 투자 손실로 생존 위기에 처했던 상가 수분양자들이...",www.dailian.co.kr,https://www.dailian.co.kr/news/view/1631292/?sc=Naver,1,공식 쿼리 기반: www.dailian.co.kr
[Who Is ?] 이상민 SK아이이테크놀로지 대표이사,"해명공시를 내고 ""지분 매각 등 다양한 방안을 검토중""이라며 가능성을 열어뒀다. SK이노베이션은... SKIET는 2021년 2월 초 한국전력의 '녹색 프리미엄' 입찰에 참여한 결과 최종 낙찰받았다. 녹색프리미엄이란...",www.businesspost.co.kr,https://www.businesspost.co.kr/BP?command=article_view&num=433931,1,공식 쿼리 기반: www.businesspost.co.kr
네이버 지식인…연예인·유명인 유출,"써서 논란이 됐다. 홍진경은 과거 '키 멈추는 방법'에 관한 질문에 답변한 기록이 노출됐으며, 창모는 가사... 공유되며 유명인·연예인 유출 모음집이 유포되는 등 사생활 침해가 발생했다. 일부 답변에는 비속어가...",www.bntnews.co.kr,https://www.bntnews.co.kr/article/view/bnt202602060002,0,비공식 쿼리 기반: www.bntnews.co.kr
"정몽규 HDC 회장, 계열사 신고 누락 혐의…벌금 1.5억 약식기소",이번 조치는 정 회장이 공정거래위원회에 제출해야 할 기업집단 지정 자료에서 다수의 계열사를 누락한... 것이 공정거래법 취지에 부합하는지에 대해서는 법리적 검토 여지가 있다”며 “검찰 결정을 무겁게...,mdtoday.co.kr,https://mdtoday.co.kr/news/view/1065577678455164,1,공식 쿼리 기반: mdtoday.co.kr
중동 긴장 고조에 코스피 5400선 마감…환율 1490원대 치솟아,"삼성전자는 2.34%, SK하이닉스는 2.15%, 현대자동차는 0.77% 각각 하락했다. 수급 측면에서는 외국인과... 첫 공식 성명을 발표하면서 국제 유가가 급등했다. 이에 따라 5월 인도분 브렌트유 선물 가격은 배럴당 100....",www.industrynews.co.kr,https://www.industrynews.co.kr/news/articleView.html?idxno=78987,1,공식 쿼리 기반: www.industrynews.co.kr
"[뉴공 아카이브]퍼니포: 민주당, 박상용 ‘윗선’ 언급 녹취 공개 “내...","▷주진우 : 그때 법무부 장관이, 그 당시 법무부 장관이 한동훈이었습니까?◈전용기 : 그 당시,봉지욱 : 2023년.... 봉지욱 : 아니, 그게 대국민 보도자료로 나가가지고 언론에서 야 봐봐 검찰에서 했는데 아무 일 없었다잖아요....",www.ddanzi.com,http://www.ddanzi.com/878013329,1,공식 쿼리 기반: www.ddanzi.com
"충주맨, '왕따 루머'에 직접 입 열었다…“진심으로 가슴 아파” (전문...",김 주무관의 퇴사 소식이 알려진 후에는 익명 커뮤니티 블라인드에 충주시 공직 사회 내부 분위기를 폭로하는 글들이 올라왔다. 한 작성자는 충주시청 인트라넷에서 김 주무관을 검색하면 연관 검색어로 욕설이 떴다는...,www.wikitree.co.kr,https://www.wikitree.co.kr/articles/1118759,0,비공식 쿼리 기반: www.wikitree.co.kr
박사후연구원 채용하면 2년간 5.8억 지원…컨소시엄 모집,"과학기술정보통신부(과기정통부)는 '전략기술 박사후연구원 산학 프로젝트 사업'에 참여할 컨소시엄을... 서면 및 발표 평가를 거쳐 컨소시엄을 선정한다. 이준배 과기정통부 미래인재정책국장은 ""이번 사업을 통해...",www.mt.co.kr,https://www.mt.co.kr/tech/2026/04/08/2026040809511553336,1,공식 쿼리 기반: www.mt.co.kr
프랑스 주도 35개국 합참의장 회의...한국 참여,"프랑스 국방부는 보도자료를 통해 파비앵 망동 합참의장 주관으로 각국 합참의장간 화상회의를 열었다고 밝혔습니다. 국방부는 ""이번 회의는 이 전략적 지역의 해상 항해 안전에 기여하기 위한 공동 노력에 동참하고자...",news.bbsi.co.kr,https://news.bbsi.co.kr/news/articleView.html?idxno=4074547,1,공식 쿼리 기반: news.bbsi.co.kr
"계약 부풀린 삼천당, 검증 건너뛴 시장[삼천당제약 대해부②]",공시에는 3000만유로(당시 약 508억원) 규모만 명시됐지만 삼천당제약은 보도자료를 통해 총 5조3000억원... 유럽에 이어 미국까지 이어진 계약은 삼천당제약이 글로벌 기업으로 도약할 수 있다는 신호로 해석됐다....,www.edaily.co.kr,http://www.edaily.co.kr/news/newspath.asp?newsid=02965126645412184,1,공식 쿼리 기반: www.edaily.co.kr
"""쿠팡 IT 매니저 90%는 중국인"" 내부자 폭로 논란…쿠팡 ""사실과 달라""","내부자의 폭로가 화제가 되고 있습니다. 자신을 '쿠팡 소속 개발자'라고 소개한 익명 누리꾼은 최근 직장인 커뮤니티 '블라인드'에 글을 올리고 ""현재 쿠팡 IT 인력 절반 이상이 중국인이고, 매니저는 거의 90% 이상 중국인...",www.yonhapnewstv.co.kr,http://www.yonhapnewstv.co.kr/AKR20251201161754Q30,0,비공식 쿼리 기반: www.yonhapnewstv.co.kr
"한국관광공사, 로컬 여행 어디까지 가봤니? DMO가 뜬다",문화체육관광부와 한국관광공사는 4월 8일 서울 정동1928아트센터에서 2025 지역관광추진조직(DMO) 시상식 및... 김제농촌활력센터는 청년 로컬 체류 프로그램인 “K-로컬살기”를 발표했다. 관광객 시선에서 출발한...,sports.donga.com,https://sports.donga.com/life/article/all/20260408/133702558/1,1,공식 쿼리 기반: sports.donga.com
"트럼프 ""호르무즈 통행료, 美·이란 공동 부과 검토""","이란이 해협 통제권 강화를 시사하며 선박 통과 허가제를 언급한 가운데 나온 내용이어서 국제 해운업계와... 해상 물류 차질, 주요 수입국들의 외교적 반발이 불가피할 것으로 보인다. 미국,이란,트럼프,호르무즈 해협,대통령",www.newscj.com,https://www.newscj.com/news/articleView.html?idxno=3392477,0,비공식 쿼리 기반: www.newscj.com
"정부, 원유선 홍해 운항 허용…‘개헌 공고안’ 의결",이에 대해 황종우 해양수산부 장관은 “해수부 종합상황실과 청해부대가 안전 모니터링 등 선원과 선박... 이 대통령은 이날 헌법 개정안 공고안을 의결하며 개헌 절차에도 시동을 걸었다. 이번 의결은 지난 3일 여야 6당...,www.ekn.kr,https://www.ekn.kr/web/view.php?key=20260406024494608,1,공식 쿼리 기반: www.ekn.kr
"""조진웅 성공적 성장, 대한민국 모범 사례""…인권연대 사무국장 주장","둘러싼 논란과 관련해, 인권연대 사무국장이 언론 보도 신빙성에 의문을 제기했습니다. 오창익 인권연대... 조진웅은 공인이 아니라 유명인일 뿐인데, 사생활과 과거 전력을 공개할 정당성이 어디에 있는지 묻고 싶다""고...",www.yonhapnewstv.co.kr,http://www.yonhapnewstv.co.kr/AKR202512161734240j9,0,비공식 쿼리 기반: www.yonhapnewstv.co.kr
"재난·안전에서 국민 지킨 공무원, 특별승진 문 열린다","행정안전부 및 인사혁신처 등에 따르면 31일 국무회의에서 이러한 내용을 담은 '공무원 임용령'과... 이는 앞서 지난해 9월 발표했던 '재난·안전 분야 조직·인력 강화 방안'의 후속 조치들로, 오는 17일부터 시행될...",www.nocutnews.co.kr,https://www.nocutnews.co.kr/news/6493908?utm_source=naver&utm_medium=article&utm_campaign=20260331010317,1,공식 쿼리 기반: www.nocutnews.co.kr
"이언주 “정청래 합당제안, 당 이해와 완전히 상반”",이 최고위원은 “정 대표는 합당 제의와 관련해 대통령과 전혀 논의한 바 없다는 점을 다시 한 번 밝힌다”며 “청와대와 협의했다는 주장은 정 대표 측근들이 비공개적인 자리에서 이른바 ‘카더라 통신’으로 흘린 것”...,www.kmib.co.kr,https://www.kmib.co.kr/article/view.asp?arcid=0029303067&code=61111111&cp=nv,0,비공식 쿼리 기반: www.kmib.co.kr
"“재고원료 한달치뿐, 씨가 말랐다”…페인트·건자재·레미콘까지 ‘나...",KCC도 다음 달 6일부터 대리점 공급 가격을 10∼40% 올린다는 공지를 전국의 거래처와 대리점에 통보했다.... 중소벤처기업부에 따르면 2월 28일부터 3월 25일 낮 12시까지 중동전쟁 관련 중소기업 피해·애로 접수는 총...,biz.heraldcorp.com,https://biz.heraldcorp.com/article/10703152?ref=naver,1,공식 쿼리 기반: biz.heraldcorp.com
"금융지주 작년 순이익 26.7조원, 12%↑…역대 최대",9일 금융감독원이 발표한 '2025년 금융지주회사 경영실적'에 따르면 작년 말 금융지주회사 10곳(KB·신한·하나·우리·NH·iM·BNK·JB·한투·메리츠)의 연결당기순이익은 26조7천억원으로 전년(23조7천억원) 대비...,www.womennews.co.kr,https://www.womennews.co.kr/news/articleView.html?idxno=276050,1,공식 쿼리 기반: www.womennews.co.kr
"침묵 깬 '주사이모', 박나래 연락 여부에 ""피의자와 교류 없어"" 선긋기 ...",시술 스캔들의 중심에 있다는 의혹을 받는 인물이다. 화장품 및 뷰티 브랜드를 운영하고 있는 그는 과거 중국 내몽고자치주에 있는 포강의과대학 출신의 의료인이라며 한국에서도 박나래 등 유명 연예인들에게 오랜...,www.osen.co.kr,http://www.osen.co.kr/article/G1112757671,0,비공식 쿼리 기반: www.osen.co.kr
"[N2 모닝 경제 브리핑-3월 31일] 美증시, 중동 긴장 고조에 3대 지수 혼조...",■ 주요 기업 공시 (30일) - SK하이닉스(000660) : 자기주식 9007주 처분 결정 - 태영건설(009410)... 선정 - 한국전력공사(015760) : 한국에너지공과대학교에 488억원 출연 - 미스토홀딩스(081660) : 자기주식 24만8756주 취득...,www.news2day.co.kr,https://www.news2day.co.kr/article/20260330500100,1,공식 쿼리 기반: www.news2day.co.kr
미·이란 휴전에 증시 환호...코스피·코스닥 나란히 '불기둥',역대급 호실적을 올린 삼성전자와 이달 말 실적 발표를 앞둔 SK하이닉스를 중심으로 강한 매수세가 유입됐다. 삼성전자는 전 거래일 대비 7.12% 상승한 21만500원에 마감했다. SK하이닉스는 12.77% 급등한 103만3000원에...,www.fnnews.com,http://www.fnnews.com/news/202604081416279771,1,공식 쿼리 기반: www.fnnews.com
현대차 박민우 AVP본부장 '아트리아 AI 고도화' 가속페달,정의선 회장의 낙점으로 선임된 박민우 신임 AVP(첨단차플랫폼)본부장이 1월 13일 인사 발표 이후 한 달간의 사업 방향성 구상을 마치고 23일부터 공식 업무를 시작했다. 현대자동차그룹의 SDV(Software Defined Vehicle)와...,www.globalepic.co.kr,http://www.globalepic.co.kr/view.php?ud=20260223140508737148439a4874_29,1,공식 쿼리 기반: www.globalepic.co.kr
"KoAct 상승세에 1Q 주춤···하나운용, '레드오션' 반도체 ETF 내놓는 이...","익명을 요구한 자산운용업계 관계자는 ""자산운용사가 특색 있는 ETF를 내놓으면 시장 이목을 끌어 브랜드를 알릴 수 있지만 투자를 꾸준히 이끌어내는 덴 한계가 있다""며 ""하나자산운용이 독보적인 라인업뿐 아니라...",www.sisajournal-e.com,https://www.sisajournal-e.com/news/articleView.html?idxno=420248,0,비공식 쿼리 기반: www.sisajournal-e.com
‘오은영리포트’ 최고 시청률 달성,"'지정석 부부'는 실화라고는 믿기 힘든 이야기들을 연이어 털어놓으며 안방에 충격을 안겼다. '지정석 부부... 또한, 아내는 남편의 폭력성에 대해서도 폭로했다. 일은 하지 않고 낮잠만 자는 남편이 원망스러워 물을...",www.bntnews.co.kr,https://www.bntnews.co.kr/article/view/bnt202604070045,0,비공식 쿼리 기반: www.bntnews.co.kr
[오늘(27일)의 경제·산업 주요 일정·행사] '진해 군항제' 개막 등,"K-스타트업 2026 모집 공고 △ 방통위, 방미통위-국가AI전략위 AI 시대 K-공론장 육성을 위한 간담회 (10시... 정부세종청사) △ 농림축산식품부-한식진흥원, '3월 한식콘서트(도심형 파머스마켓 '농부시장 마르쉐...",www.popcornnews.net,http://www.popcornnews.net/news/articleView.html?idxno=116415,1,공식 쿼리 기반: www.popcornnews.net
"'탈북민' 대신 '북향민'…통일부, 명칭 변경 본격화","당초 통일부는 11월 중 연구용역 결과를 토대로 의견 수렴을 거쳐 명칭 변경 여부를 확정하겠다고 밝혔지만, 아직까지 공식 결론은 발표되지 않았다. 다만 통일부는 새로운 용어가 사회 전반에 자연스럽게 정착하도록...",www.edaily.co.kr,http://www.edaily.co.kr/news/newspath.asp?newsid=02738806642401800,1,공식 쿼리 기반: www.edaily.co.kr
"<겸공> 출연 한준호 ""장인수 발언 대응 실망""...김어준 ""자체 윤리 정립...","제기되자 ""찌라시 수준도 안 되는 음모론""이라고 강하게 비판한 바 있다. 이후 민주당 내 김씨 채널 '출연 보이콧'도 뒤따랐다. 강득구 최고위원은 18일 본인 페이스북에 ""장 전 기자를 둘러싼 논란 여진이 계속되고 있다""며...",www.ohmynews.com,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003216264&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,0,비공식 쿼리 기반: www.ohmynews.com
"'사생활 이슈' 침묵 속에 캠프 떠난 정철원, 구단은 당혹 + 날벼락","한 시즌 전체를 좌우할 수도 있는, 1년 중 가장 중요한 스프링캠프 출국 직전에 불거진 사생활 논란에 구단은... 아내인 김지연이 인기 연애 예능 프로그램에 출연했고, 많은 SNS 팔로워를 보유한 유명인이다보니 두사람은...",www.sportschosun.com,https://www.sportschosun.com/baseball/2026-01-26/202601260100147140021303,0,비공식 쿼리 기반: www.sportschosun.com
“물러나는 게 최고의 선거운동”…당내서 커지는 ‘장동혁 2선 후퇴’...,있다”고 주장했다. 특히 장 대표를 향해 공개적인 사퇴 요구를 내놨다. 주 의원은 “장동혁 대표는 공천... 노선 변화를 촉구하는 목소리도 나왔다. 한 수도권 국민의힘 의원은 쿠키뉴스에 “정치 유세를 계속할 것이라면...,www.kukinews.com,https://www.kukinews.com/article/view/kuk202604080205,0,비공식 쿼리 기반: www.kukinews.com
"국세청, 체납관리단 채용 500명→9000명 추가 채용…왜?",이렇게 될 경우 채용 위탁기관 공고 및 선정 기간을 고려할 때 채용 일정이 계획 보다 지연될 가능성이... 같으면 보건복지부나 노인 일자리 부분에서 접근해야 맞는 것이지 청년들에게 이런 일자리를 제공해서는 안...,www.sejungilbo.com,https://www.sejungilbo.com/news/articleView.html?idxno=57832,1,공식 쿼리 기반: www.sejungilbo.com
중동 위기 대응 '범정부 합동 수출 지원' 가동…물류비·정책금융 확대,"이날 간담회에는 외교부, 해양수산부, 중소벤처기업부, 금융위원회 등을 비롯해 코트라, 한국무역보험공사... 코트라를 통해 공고되는 80억원 규모의 바우처는 국제 운송비는 물론 물류 반송비용, 전쟁위험 할증료, 대체...",www.ajunews.com,https://www.ajunews.com/view/20260311152231707,1,공식 쿼리 기반: www.ajunews.com
"전남도, 여수 석유화학산업 ‘위기 돌파’ 총력…소부장 특화단지 조성...",중 산업통상자원부의 소부장 특화단지 공모에 신청서를 제출할 계획이다.... 이날 회의에서는 ‘석유화학산단 마이크로그리드 구축 연구’의 최종 결과도 발표됐...,www.breaknews.com,http://www.breaknews.com/1198455,1,공식 쿼리 기반: www.breaknews.com
돌봄노동 ‘노정협의체’ 출범… 노란봉투법 이후 처음,"앞서 공동교섭단은 보건복지부·성평등부·교육부를 비롯해 서울시·경기도 등 지자체, 국민건강보험공단 등... 이들 공공기관 중 교섭에 응하는 절차인 교섭 사실을 공고한 곳은 4곳뿐이다. ● ‘정부가 사용자인가’ 의견...",www.donga.com,https://www.donga.com/news/Society/article/all/20260326/133610523/2,1,공식 쿼리 기반: www.donga.com
이제 접수 끝났는데…대전 선도지구 '유력설' 난무,"익명의 제작자가 만든 이 사이트에는 자체적으로 점수로 환산한 주민 동의율과 기타 평가항목을 토대로... 지역 부동산 업계 한 관계자는 ""7월 최종 발표가 나기 전까지 이런 현상이 계속될 것""이라며 ""'선도지구에...",www.daejonilbo.com,https://www.daejonilbo.com/news/articleView.html?idxno=2267172,0,비공식 쿼리 기반: www.daejonilbo.com
"배민 외주 상담사, 개인정보 555건 몰래봤다…인분 테러 충격 내막","돈을 받고 보복 대행 범죄를 저지른 일당이 배달의민족(배민)에서 고객 정보를 빼냈다는 의혹 관련, 경찰은... 익명을 요청한 한 유통업계 관계자는 “본인이 직접 상담한 것이 아닌 다른 내용까지 조회가 된 것은 큰...",www.joongang.co.kr,https://www.joongang.co.kr/article/25415724,0,비공식 쿼리 기반: www.joongang.co.kr
"與, 李대통령 사건 포함 '국조요구서' 제출…국힘 ""李 공소 취소 빌드업...","취소 논란이 일고 있다. 더욱이 여권 내에선 '검찰 수사권과 공소 취소 거래설'까지 제기되는 등 파장이... 친이재명계는 ""노골적인 정치 선동이고, 찌라시 수준도 안 되는 음모론""이라며 강하게 반발하는 등 여권 내 계파...",www.imaeil.com,https://www.imaeil.com/page/view/2026031117204373949,0,비공식 쿼리 기반: www.imaeil.com
"[현장+] 유한양행, LDL-C 목표치 '새 국제 기준' 제시했다","것으로 알려져 있다. 연구 책임자인 세브란스병원 심장내과 김병극 교수는 6일 이번 연구 성과를 알리는 기자간담회에서 ""가이드라인은 55mg/dL를 제시하고 있었지만, 실제 임상 현장에서는 '너무 낮은 것 아니냐'는...",www.greened.kr,https://www.greened.kr/news/articleView.html?idxno=338939,0,비공식 쿼리 기반: www.greened.kr
"김종면의 위조상품 백문백답<15> 명품 와인의 그림자, 짝퉁 와인의 세계",미국 법무부(DOJ) 보도자료 2013. 12. 18.; Wine Spectator 2021. 4. 14. 참조) 짝퉁 와인 대응 기술과 시사점 짝퉁 와인 문제에 맞서 와인 업계도 기술적 대응을 강화하고 있다. 대표적인 흐름이 블록체인(blockchain) 기반 정품...,www.tfmedia.co.kr,https://www.tfmedia.co.kr/news/article.html?no=203290,1,공식 쿼리 기반: www.tfmedia.co.kr
"‘대표팀에서 부진? 소속팀에서 제대로 씻었다!’ 손흥민, 에이징 커브...","‘한국대표팀 주장’ 손흥민(34, LAFC)은 아직 건재하다. 에이징 커브는 아직이다. 홍명보 감독이 이끄는... 한국의 부진은 손흥민 등 스타선수들의 노쇠화 때문이라는 지적도 나왔다. 오스트리아전에서 이강인의 킬패스를...",www.osen.co.kr,http://www.osen.co.kr/article/G1112777359,0,비공식 쿼리 기반: www.osen.co.kr
[단독]인니 대통령 31일 방한… KF-21 16대 계약 추진,13일 정부 소식통에 따르면 이재명 대통령과 프라보워 대통령이 KF-21 16대 구매 계약을 체결하는 방안이 추진되고 있다. 그간 인도네시아는 KF-21 공동 개발이 완료되면 48대를 도입하겠다는 양해각서(MOU)를 체결했지만...,www.donga.com,https://www.donga.com/news/Politics/article/all/20260313/133528997/2,0,비공식 쿼리 기반: www.donga.com
"[더벨]이마트·신세계푸드 합병, 정정 공시로 '설명 보강'","◇이마트·신세계푸드, 특별위원회 검토 내용 공개…정정 공시서 내용 보강 6일 금융감독원... 자본시장 관계자는 “지난해 3차 상법개정안 통과는 물론 연말 법무부가 내놓은 이사의 행위규범 가이드라인 발표 이후...",www.thebell.co.kr,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202604061530476560108916,1,공식 쿼리 기반: www.thebell.co.kr
"유명무실 선택적 셧다운제, 이용률 0.1%…""게임 유해물 낙인만 찍는다""",간담회에서 발표를 진행하고 있다.[사진=백서현 기자] 게임 중독을 막겠다며 시작된 강제적 셧다운제(게임... 2024년 문화체육관광부 조사에 따르면 게임시간 선택제 이용률은 0.1%대에 그친 것으로 집계됐다. 존재하지만...,www.ajunews.com,https://www.ajunews.com/view/20260407152913935,1,공식 쿼리 기반: www.ajunews.com
"이창용 마지막 '금통위 D-3'…한은, 환율·물가 압박 속 7연속 동결 유력",7일 한은에 따르면 금통위는 오는 10일 통화정책방향 결정회의를 열고 현재 연 2.50%인 기준금리 조정 여부를 결정한다. 한국은행은 지난해 5월 기준금리를 0.25%포인트(p) 인하한 이후 같은 해 7·8·10·11월과 올해 1·2월까지...,www.dailian.co.kr,https://www.dailian.co.kr/news/view/1630082/?sc=Naver,1,공식 쿼리 기반: www.dailian.co.kr
선거 앞두고 이방인 주도 순천시정 감사카드에 “여수MBC 이전 환영 세레...,감사 요구안이 국회 본회의를 통과하면 감사원에 공식 이송되며 감사원은 국회법에 따라 요구를 받은 날부터 3개월 이내에 감사 결과를 국회에 보고해야 한다. 조 의원은 지난해에는 이례적으로 국정감사에서 현직...,www.sedaily.com,https://www.sedaily.com/article/20025172?ref=naver,1,공식 쿼리 기반: www.sedaily.com
"트럼프 나토에 칼 빼드나…""비협조국 미군 빼 협조국에 배치 검토""(종합...",현실화할 경우 나토를 근간으로 한 대서양 동맹에 중대한 타격이 될 전망이다. 트럼프 대통령이 나토 말고도... 있다는 관측이 계속돼 왔다. WSJ 보도에는 한국이나 일본 등과 관련한 내용은 포함되지 않았다. 트럼프...,www.yna.co.kr,https://www.yna.co.kr/view/AKR20260409009251071?input=1195m,1,공식 도메인 확정: www.yna.co.kr
"""모두가 경악"" 손흥민 고별전서 ACL 파열, 토트넘 부주장 충격 근황...""바...","전망이 나왔다. 사실상 시즌 아웃 판정이었다. 최근 그가 가벼운 훈련에 복귀하면서 시즌 종료 전에 돌아올 가능성도 제기됐지만, 여전히 어려울 것으로 보인다. 주장 손흥민이 미국으로 떠난 데 이어 매디슨까지 잃은...",www.osen.co.kr,http://www.osen.co.kr/article/G1112777628,0,비공식 쿼리 기반: www.osen.co.kr
"반도체는 웃고 석유화학은 비명…한국 경제, 유가 110달러의 '두 얼굴’","미국 노동통계국이 발표한 3월 비농업 고용은 17만 8000명 증가로 시장 예상치를 웃돌았고, 실업률은 4.3%로... 유로존 3월 소비자물가 상승률은 유럽통계청(Eurostat) 집계 기준 2.5%로 전달 1.9%에서 가파르게 올라 2025년...",www.g-enews.com,https://www.g-enews.com/view.php?ud=2026040507103812892bd56fbc3c_1,1,공식 쿼리 기반: www.g-enews.com
"""FA·트라이아웃 앞둔 프로배구""…우리카드·KB손보·IBK, 새 사령탑 윤...",우리카드는 최종 결정권자의 승인 절차만 남겨둔 것으로 전해졌다. 승인이 확정되면 계약 세부 조율 등 행정 절차를 거친 뒤 내주 초 새 감독 선임을 공식 발표할 가능성이 큰 상황으로 알려져 구단 내부 일정에도 관심이...,www.topstarnews.net,https://www.topstarnews.net/news/articleView.html?idxno=16029532,0,비공식 쿼리 기반: www.topstarnews.net
"이하이, ""음악 하는 남자 좋다""더니…'♥도끼'와 열애설 터졌다 '이상형...","열애설과 함께 이하이의 과거 발언도 재조명되고 있다. 그는 2024년 유튜브 채널 '빠더너스'에 출연해 이상형에 대해 ""내가 좋아하는 사람이 나를 좋아하면 가장 좋다""고 밝혔다. 이어 같은 직업군과 비연예인 중 선택...",www.mydaily.co.kr,https://www.mydaily.co.kr/page/view/2026032816094535300,0,비공식 쿼리 기반: www.mydaily.co.kr
